,1_y,1_x,2_y,2_x,6_y,6_x,7_y,7_x,8_y,8_x,10_y,10_x,11_y,11_x,13_y,13_x,14_y,14_x,16_y,16_x,17_y,17_x,19_y,19_x,20_y,20_x,21_y,21_x,23_y,23_x,24_y,24_x,26_y,26_x,28_y,28_x,30_y,30_x,31_y,31_x,32_y,32_x,33_y,33_x,34_y,34_x,35_y,35_x,38_y,38_x,39_y,39_x
31750,34.52949964221442,134.51785228966492,34.52947705957504,134.51772343700813,34.52933192371042,134.51758045015478,34.529430130920545,134.51766337484287,34.52936234329332,134.51762752834375,34.529298099665766,134.5175707936413,34.529391227723245,134.51797090396312,34.529412485369846,134.51797295376565,34.52949848204567,134.51781219360493,34.529383101642814,134.5177727602241,34.52949987847405,134.5177458803547,34.5295,134.517859789,34.52941101772814,134.51796575626082,34.52949942022772,134.51775217699264,34.52935774962718,134.5179619587731,34.52949884923384,134.51782562888408,34.529369553140114,134.51760455375427,34.529306248531626,134.51766034070891,34.5294910762775,134.51785667854827,34.529329464743235,134.51757183033075,34.52945553772172,134.5176596626225,34.529479477500445,134.51780443901424,34.529475779701336,134.51771633963185,34.52944950123196,134.51772131197035,34.52937304275988,134.5179511268993,34.52931217131365,134.51762350316017
31800,34.529499642214425,134.51785261666492,34.529462241882314,134.51775193932883,34.52936204501641,134.51759884777368,34.529450090624124,134.51762538568371,34.52936205209049,134.51758371411913,34.52929906981892,134.51756962890352,34.52938544751075,134.51797265703757,34.529424911,134.51797716899998,34.52949277316165,134.51778937443478,34.52940305997785,134.51778611750683,34.52949980171372,134.51776096373558,34.52949978680038,134.5178556006939,34.52943003641846,134.51797190416656,34.5294993057014,134.51776071031296,34.52935641862719,134.5179633047731,34.5294957787853,134.51786354300708,34.529353567161834,134.5176023406666,34.52931438253162,134.51765833970893,34.5295,134.517852605,34.5293297366104,134.5175708805812,34.52946039144316,134.517663545097,34.52947847965909,134.51786540786475,34.52947846345732,134.5177713396854,34.52946625700453,134.51780458861154,34.52938262303599,134.51796042737692,34.52931680825195,134.5176283881746
31850,34.52949984839379,134.5178487872818,34.52946252868713,134.5177842357161,34.52935278930599,134.51759099261892,34.5294659552913,134.51763925215525,34.52935017638493,134.5174828219059,34.52929416581892,134.51756650790352,34.52941598124775,134.5179483247523,34.529463482000004,134.5179478,34.529494178495,134.51778917157569,34.529450853846804,134.51777240969358,34.52949993063889,134.51775388546514,34.52949961378109,134.51783846518913,34.52942763675243,134.517985364822,34.5294993057014,134.51776882831297,34.52941375256525,134.51794566875634,34.529494415382686,134.51787856578926,34.529318077320816,134.51758197342212,34.529322049,134.517663976,34.5295,134.51784654899998,34.52932894960256,134.517570936252,34.529453363837845,134.51764929858527,34.52948421871249,134.51789376444825,34.52948891632651,134.5177732174186,34.52947195387329,134.51779970554898,34.52944362842601,134.51793174486073,34.52931801635143,134.51763578807063
31900,34.52949948658413,134.51783975086747,34.529471759378524,134.51774754336756,34.52933054145609,134.51756016104676,34.5294556328,134.51767154100685,34.52934966884567,134.51747063498448,34.529293062577956,134.5175491780211,34.52947614031083,134.51788219291157,34.529495766959286,134.51789271728208,34.529499829685136,134.51781469052932,34.529445450739495,134.51768680393582,34.52950171831429,134.5177492843923,34.529499605362886,134.5178068555959,34.52941569698134,134.51798244509035,34.5294959842362,134.5177548258028,34.529482986464856,134.5178799661244,34.52949832118279,134.51780338269896,34.529309823698775,134.51755624151085,34.52933188289328,134.51765680406936,34.5295,134.517842852,34.529331778471104,134.51757075543523,34.52944999774965,134.51765773097952,34.529473207202734,134.51781580163225,34.529498276144125,134.51773508643197,34.52947773031168,134.51774829307644,34.529497391571674,134.51786719799193,34.52931462574955,134.51762989743446
31950,34.52949206717326,134.51784299734453,34.52948414769835,134.51770906637555,34.52933143545609,134.51756077904673,34.52944488372875,134.51777559516688,34.52936177689432,134.51753948168292,34.529292655577954,134.51754253402112,34.529489559999995,134.51788544800002,34.52946945390983,134.51790477737677,34.52949994230612,134.5178446857835,34.52945127232338,134.51768578461878,34.52950171831429,134.51773804639225,34.529499624794425,134.51779073501703,34.529382957,134.517964001,34.52948789987685,134.5177158212371,34.52948938516213,134.51787739310737,34.52949949550236,134.51778046126302,34.529308682867644,134.51754707437578,34.52934212260305,134.51761212982308,34.529497496043504,134.51785180975313,34.529329439379445,134.51757443962353,34.52946024490691,134.517696701711,34.529467675196784,134.51781838853435,34.52949398380529,134.51771876431377,34.52948219277444,134.5177881045538,34.52948537823995,134.51787528265797,34.529303094968974,134.51756916445757
32000,34.52947715779891,134.51786222555572,34.529496614490284,134.5177529717166,34.529329251,134.517568571,34.52945516927185,134.51773326478258,34.52935918721792,134.5175451428279,34.52930795971951,134.51755317301365,34.529448248,134.517950474,34.52941863347801,134.5179423646336,34.52949967279805,134.5179038913253,34.529453942844704,134.51769902326438,34.52949999861303,134.51774169751286,34.52949984641226,134.51782342191638,34.52936418551192,134.51793571479774,34.529469268795566,134.51775354053854,34.529450548262524,134.51794315073928,34.52948643645433,134.51783225231011,34.52929921252651,134.5175576664507,34.529350925534914,134.51759897891128,34.529497340659205,134.51786322650096,34.529326686032434,134.51758540686677,34.52944085123222,134.51765656795652,34.529449669004094,134.51790389852144,34.5294855831656,134.51771001190477,34.52948373190498,134.5178534540252,34.52944178623994,134.51793630965798,34.52930308696269,134.51756450858727
32050,34.529446119147366,134.5179013247902,34.529500110255306,134.51780876472287,34.52932599634019,134.51758606865621,34.52946268947797,134.51767399553006,34.5293466453128,134.5175125264631,34.529325807719516,134.51755567301365,34.52938833191262,134.51797192724413,34.529387582457844,134.51792812518858,34.52949937681674,134.51793617150074,34.52944648707818,134.51768386948834,34.52949999861303,134.51777976251284,34.52949524648087,134.51786579738217,34.529369714024426,134.5179216394414,34.52947128021455,134.51781909745424,34.529400278270785,134.51796577170455,34.52945959000948,134.51788932432882,34.529298810680274,134.51757345177595,34.52933703982515,134.51764557015758,34.52947677074603,134.5178349309653,34.52933256476214,134.51758986753424,34.52944706776542,134.51769040955767,34.52939868529755,134.5179276691711,34.529467774034146,134.51770278872823,34.529470669362965,134.51783100663724,34.52938420495223,134.5179586153876,34.52930399852798,134.5175891821736
32100,34.529401155223454,134.51793182967685,34.52949922,134.517856512,34.52932526952752,134.51759034883526,34.52946558726561,134.51771407174928,34.52932859107355,134.51745979356735,34.52931897602386,134.51755976258593,34.529359151912615,134.51796432524415,34.52937510193038,134.51789928564966,34.529499397127886,134.5179217316244,34.529455095466034,134.51774549773526,34.5295,134.517828493,34.5294892150141,134.5179082720827,34.52937671200075,134.5179167478803,34.52949392705964,134.51783305634999,34.52936870227078,134.51795173370454,34.52944519403826,134.51788502952994,34.529323420678345,134.51761513884765,34.52931836870666,134.51767668770822,34.52946077340801,134.5178767891925,34.52934322763021,134.5175865185266,34.52945747867937,134.51781260917699,34.529369812,134.517907743,34.52945160724698,134.51772857802135,34.529437699861404,134.51784646001408,34.529355366194004,134.51794056029112,34.52930248637849,134.5175683158196
32150,34.52938637318143,134.51790810843696,34.529497639,134.517917827,34.52932800318733,134.51758267417907,34.52947311723688,134.5177032627859,34.52932498804667,134.5174028620792,34.529317148023864,134.51756069558593,34.52935827419196,134.5179743336449,34.529373236,134.517892763,34.52949924003627,134.51789502618587,34.5294544356063,134.51778731235726,34.52949488975663,134.51785344401767,34.529487062533235,134.51793809670053,34.5293817492712,134.51791519046313,34.5295,134.51784399299999,34.52937357179917,134.51796529808337,34.52944552243127,134.51785807166704,34.52934772863321,134.51764654919344,34.529323548417764,134.5176696578439,34.52946865630688,134.51794560892031,34.529356355,134.51757724700002,34.52945317244162,134.51785673889822,34.52935969,134.517891458,34.5294453023621,134.51776990152032,34.52941549771158,134.51792498707923,34.52936850124178,134.51792077590352,34.52931072481999,134.51756858779655
32200,34.52941424865318,134.51788268218354,34.529495673560966,134.5179356465266,34.529330529,134.517580618,34.52946346030794,134.51765123127663,34.52931506680314,134.51738769728865,34.52931568,134.517555163,34.529351556993674,134.5179798026832,34.529374649,134.517892365,34.52949954692706,134.51787682473693,34.52942587206709,134.51775834532458,34.529494338043776,134.51785496349058,34.529478456,134.517941529,34.529364574396716,134.5179122394351,34.5295,134.517847153,34.52936726213557,134.517978696838,34.52943641200028,134.51788963740438,34.5293554859025,134.51764504976617,34.529324969711105,134.51764175813568,34.529457752504484,134.51793355219067,34.529362271,134.5175772,34.52944450198748,134.51782974716915,34.529360504318866,134.51788418119872,34.52944257201541,134.51777084809936,34.52940196907018,134.51792635046735,34.529384815325436,134.5179067142748,34.529317124191174,134.51756911899992
32250,34.52940790897188,134.51789115926871,34.52948844707,134.51789684275332,34.52933020023681,134.51757810836753,34.529455030641216,134.5176493590577,34.52930132444506,134.5173569827206,34.529317753,134.517554674,34.52936707622057,134.51796243778585,34.529373318,134.517893395,34.529498822211785,134.51788163846092,34.529421768095006,134.51775825135533,34.529499448287154,134.5178583794729,34.52945488931579,134.5179488626174,34.52934255500264,134.51791727648816,34.5295,134.517851126,34.52935807533641,134.5179601197546,34.52940515913516,134.5179122099023,34.52935634426537,134.51764322539,34.52932767571509,134.51758856262205,34.52940325277456,134.51797545103807,34.52936458170798,134.5175884379849,34.52943464753075,134.5177794774715,34.52935949707002,134.51788100365118,34.529437368798874,134.51772475549203,34.52938955177773,134.51785399267507,34.52938476032543,134.51789413727477,34.52932090504653,134.5175704230025
32300,34.52937755160805,134.51790055083856,34.529467165130484,134.51783985186736,34.52933322380242,134.51757627563612,34.529454555643696,134.51771469768448,34.52932070227339,134.51739587942598,34.529317273018926,134.51754800103902,34.52938136579135,134.5179588056596,34.52937571993003,134.5178951238272,34.52949126872031,134.51792217779254,34.52944112385451,134.51778969674643,34.529499861,134.517880695,34.52942080378003,134.51795190163259,34.529333599388885,134.5179245132795,34.52949924077439,134.51786179719497,34.529359435,134.517975403,34.529382757,134.517901281,34.52935116498518,134.51762978057684,34.529319814970705,134.51755783327195,34.52936521311326,134.51800499228594,34.52936507408997,134.51759084900084,34.52945307286853,134.5177868274561,34.52935685038226,134.51787489613406,34.52943101063488,134.51770345781634,34.529390714592324,134.51783784438965,34.5293655844042,134.51791706695465,34.529320872444494,134.51757018403805
32350,34.5293757,134.51790364000001,34.5294538365264,134.51787998078794,34.529332044565614,134.5175748492686,34.52945196662913,134.51774437785755,34.52937369556347,134.51752741584698,34.52931445308641,134.51757739161886,34.529372363372495,134.517962576912,34.52937325893003,134.5178902968272,34.5294548517639,134.51797646246604,34.52942961464168,134.51788185599702,34.52948656651399,134.5179218719804,34.52940204102435,134.51794791456322,34.529329136819904,134.51791238853528,34.52946759455461,134.51785931845848,34.529359905,134.517987525,34.529381926,134.51788677000002,34.5293470986025,134.51762806037513,34.529308240255624,134.5175619266499,34.529365848549155,134.5179808422438,34.52936184466683,134.51758367203587,34.52943425915933,134.51784554183382,34.52935861609634,134.51787128980763,34.529422419526306,134.51774686894348,34.529391239903184,134.51787322659314,34.5293571507015,134.5179227793601,34.5293183339978,134.51756132957257
32400,34.529381998,134.51790145799998,34.529458984500494,134.51794432743577,34.529326559,134.517570995,34.529458302394495,134.51779835685585,34.52940525547372,134.51757673903958,34.52931683480327,134.51759799812768,34.529376600033245,134.51793936413557,34.529364864,134.517890814,34.529409516255384,134.51799057013443,34.52940055858141,134.51785787772508,34.52944972290487,134.51790568610517,34.529400986560105,134.51793569254804,34.5293285378199,134.51790070253526,34.52941894714154,134.5178361852457,34.529373313,134.517945636,34.529378224,134.517882146,34.52934301585366,134.5176311970731,34.529312392,134.517559086,34.529357762735174,134.51797584975054,34.52935894721229,134.51757672624194,34.52939261896892,134.51780454076473,34.52935963406455,134.51786556775312,34.529406131065514,134.51776722734292,34.52939197368816,134.51786875667662,34.529370295297305,134.51788317040547,34.52932156751678,134.51756422160676
32450,34.529384289,134.51788951700001,34.52944398259554,134.51794021028851,34.529324730999996,134.517565017,34.52947479704894,134.5178432369492,34.52940973447372,134.5175774360396,34.52931455373196,134.51760800821918,34.52937347403324,134.51791698113556,34.52936496,134.517890403,34.52939303556539,134.51796560915508,34.52939182628661,134.51782247808936,34.52941249579541,134.51788129684684,34.529398776,134.51790828199998,34.529321302362234,134.51790196835682,34.52940293190597,134.51784550065645,34.529381314999995,134.517902846,34.529381281,134.517880765,34.5293405711289,134.5176272964665,34.52931373,134.517558506,34.52935207907781,134.5179717860832,34.52935756269706,134.51756729152115,34.52937013456573,134.51772031992007,34.52936402322312,134.51786234135776,34.52939425043597,134.51776122281217,34.52939193155133,134.51785124284743,34.52937730776381,134.51787234386492,34.52932590591694,134.51757602306975
32500,34.529384793000006,134.517885173,34.529412212152685,134.5179163137701,34.52932937024747,134.51757390806415,34.529492455914585,134.5178335338481,34.52941646000764,134.51757810196048,34.52932006499617,134.51759575867132,34.529367367,134.51790676299998,34.52936856865486,134.51789262578464,34.52938940997921,134.51792019088037,34.52937881805199,134.51780612670836,34.529398029404526,134.51790977572207,34.52938651525001,134.51788496265976,34.529322496668115,134.5179091991791,34.52941271754466,134.51790086567425,34.529382382,134.517884324,34.52938761048013,134.51787754976556,34.5293366057406,134.5176183769387,34.52932403203557,134.51757157644653,34.529357841757594,134.51796084921364,34.529360783804485,134.51756590127306,34.52935613918933,134.51765658281653,34.529378448227526,134.5178732133189,34.52938898273155,134.51775316217427,34.529378746922816,134.5178450966263,34.529378158982226,134.51787388027017,34.52931970686768,134.51754988470577
32550,34.52938365574328,134.51788597176434,34.529396567517026,134.5178838095048,34.52934874061154,134.51758170097946,34.52949581584922,134.5178036523186,34.5294079108918,134.51759267409835,34.529327344686266,134.5176137459573,34.529369414969736,134.51789618133992,34.529370380104815,134.51790491311965,34.52938928941382,134.5179005707253,34.529356051181615,134.51772150553964,34.529395617,134.517910788,34.52937591925001,134.51788201865975,34.52934070161976,134.51790129796603,34.529423371,134.51792378099998,34.529364248,134.51787466899998,34.529382955523786,134.5178623510742,34.52934571986339,134.5176218927284,34.529326036049206,134.5175820782733,34.52939249367978,134.51793558213046,34.529361734469504,134.51756959996416,34.529368761881216,134.51768401737846,34.52938933747903,134.51787095840248,34.52938895412799,134.51776779265225,34.52937657261791,134.51787067972782,34.52937055663763,134.51787439970667,34.52932268567595,134.51755283357747
32600,34.52937649074328,134.51789028776437,34.52939740569709,134.51785114936837,34.52936134046497,134.51757680531287,34.529487005014666,134.51778204400824,34.529409587345015,134.5175761420693,34.52933167561175,134.517635216597,34.529367231089594,134.51789662839278,34.52937598344995,134.51789427933502,34.52939620570389,134.51791439984308,34.5293532064765,134.51775448419258,34.529394583,134.517888458,34.529378859000005,134.517884018,34.529326865313884,134.5179077481438,34.529424042,134.517912751,34.529376339,134.517889718,34.529382828097795,134.51786986949014,34.52934973356565,134.51761824133789,34.529326821938845,134.5175883405442,34.529431204,134.517923072,34.52936785177824,134.51756971961015,34.52937555071272,134.51772264168414,34.52937724906372,134.51786885207798,34.529393275633645,134.51778540798784,34.529386362771646,134.5178716196656,34.529363085990866,134.51788429657844,34.52932573214471,134.51756236031903
32650,34.529374467755765,134.51789293532545,34.52940075733275,134.51786875763366,34.529360720100904,134.51758780139755,34.52948228780958,134.51780184012546,34.529398023184804,134.51755997617565,34.52933816461857,134.517594252263,34.52936880720902,134.5178951472657,34.529373666,134.517880508,34.529404327703894,134.51791841284307,34.52936071877662,134.5177615323441,34.52940097192178,134.51788548959038,34.529380534000005,134.517880121,34.529308974,134.517918802,34.529420932015064,134.51788775632832,34.529404824,134.51790893199998,34.52938360353278,134.51789692642708,34.5293423204757,134.51761372446947,34.529339657316555,134.51759425277433,34.529442981,134.51792154,34.52936880128041,134.51757108469053,34.52937877757255,134.5177699839518,34.52936502320998,134.51790125281073,34.52939508721674,134.51780519025615,34.52939059115828,134.5178691166817,34.529365880868625,134.51789598168082,34.52932222346122,134.5175621129691
32700,34.52938051075577,134.51789025232546,34.52940176894439,134.517870568129,34.529362002999996,134.517597534,34.52948055347911,134.5177819018057,34.52937432751935,134.51761639101792,34.529339701395045,134.5176204724955,34.52936672857606,134.51789244536903,34.52936970603289,134.5178837281272,34.529413553000005,134.517917801,34.52937413737249,134.51774971917564,34.52940898494583,134.51788403688684,34.529375405,134.517876873,34.52932280672673,134.51791481317426,34.5294234457974,134.51785356810518,34.529397268,134.51790143,34.529376884478644,134.51791110424563,34.52934737574649,134.51761736652273,34.52932408239135,134.5175834520569,34.529438126427756,134.51791848435013,34.52935974674008,134.5175716961052,34.52938203255171,134.5177787128296,34.52937723384531,134.5179021694272,34.5294001042958,134.51781117676583,34.52939298770383,134.51787778147354,34.52936588319297,134.51790055847962,34.52932946735482,134.51759698107836
32750,34.529384862,134.517890862,34.529403954913306,134.5178269865533,34.529360339,134.51758887100002,34.52947519002891,134.5176959790584,34.52936460740477,134.5176458725695,34.52933076270196,134.51760016487222,34.52937355440491,134.51788371388986,34.52937140703289,134.51788345312718,34.529419432638605,134.51790560073385,34.52936941304289,134.51776203290734,34.52940874202405,134.51788850229647,34.529374749,134.51787944400002,34.529332631794546,134.51791375336552,34.529421719782334,134.51787684377686,34.52937241729763,134.5179060614186,34.52937215740499,134.5179055384762,34.52935800410762,134.51761893860908,34.529308187,134.51757391499999,34.52943956449816,134.5179159468605,34.52934996880326,134.51757454303458,34.52936794748303,134.51770662564277,34.529382891366595,134.51788553651755,34.52940410216468,134.5177951619107,34.52939758087052,134.5178757634045,34.52936579091365,134.51788887302607,34.529334099149814,134.51762017035927
32800,34.529381583,134.517895307,34.52940859724938,134.51780391514671,34.52935318286251,134.51757846479333,34.529468765690005,134.51774424286103,34.529365483097415,134.51761313186427,34.529319494,134.517550041,34.52938605279989,134.5178784548602,34.52937369,134.51787864899998,34.52941539853523,134.5178878432335,34.52936232678646,134.51775474794655,34.529403236,134.517892252,34.529375587755624,134.51786143441717,34.529335572209156,134.51790328573196,34.529415955,134.517910554,34.5293705047056,134.51788705307732,34.52937455510787,134.5178577015963,34.52935167290515,134.51762983049053,34.52934288594775,134.51757759876395,34.52944118194621,134.51791782308726,34.529339808349924,134.51758057065513,34.529383466696856,134.51777933122673,34.52938323353483,134.51789327449237,34.52939829758625,134.5178110039603,34.52940017523888,134.51787542324178,34.52937821526662,134.51786616195528,34.52934782509769,134.51762089007275
32850,34.52938124307907,134.51790844192377,34.529395956163,134.5178099255497,34.52934542740377,134.51757034255,34.52947300662641,134.51785781548315,34.52935957748805,134.5175790930685,34.529318385,134.517553976,34.52937098888187,134.51788685612652,34.529367245966775,134.51787371483022,34.52940279189663,134.51789087149962,34.52936990833943,134.51777239087073,34.529396729,134.51788944199998,34.529365034950075,134.51781360856427,34.52933587648153,134.51790134546627,34.529417051,134.517903217,34.52936557570185,134.51786424257486,34.52937688248384,134.5178451422683,34.52935326767098,134.51764066188224,34.52938237188115,134.51758724111951,34.529433946875805,134.51792434957687,34.52934638066788,134.51758722028742,34.529401433198544,134.5178480809599,34.529386680032346,134.5178953979755,34.52938736992147,134.51782784230232,34.529398268932525,134.517889659488,34.52936574533703,134.51786406702186,34.529362097850736,134.51762532744368
32900,34.52938825665598,134.51791314450728,34.529382519719626,134.51782766490606,34.52934077078231,134.51756820065225,34.52947455823654,134.51786519059945,34.529362201,134.517568545,34.529314418000006,134.517553021,34.52936058925668,134.51789344033403,34.52935063929802,134.51788076475452,34.52939793,134.51789432099997,34.52936925369532,134.51777809712226,34.529391800000006,134.51789505,34.52936392582061,134.5178029432867,34.52934139464133,134.517909029832,34.529417881,134.51789546799998,34.529346898481556,134.51788221629468,34.52937291048092,134.51786249049363,34.52935786723486,134.5176391776871,34.52938398975527,134.51759774292464,34.529430614,134.51791805599998,34.52934633492031,134.5175790541401,34.529393065798644,134.51781102757843,34.52938553477768,134.517890787295,34.529382523157544,134.5178300603665,34.529401036013915,134.51789570408516,34.52934781138902,134.51787630487695,34.529354224039125,134.51762547913506
32950,34.52939619551511,134.5178939489058,34.529392936662205,134.51783253082368,34.52934188624105,134.51757163389556,34.52947686010624,134.51781957524815,34.529392339,134.517571443,34.52931742981503,134.51756821504418,34.52936886211258,134.51789842982384,34.52935026133125,134.5178895669243,34.52940438286292,134.51789317309473,34.52936333369532,134.51772538312227,34.52939567017607,134.5179051365835,34.52937938262617,134.51785230613962,34.529342388686175,134.51791135117043,34.52940910176926,134.51791225149952,34.52936454818767,134.5178946403785,34.5293738727953,134.51786037604631,34.5293328175784,134.51760650381254,34.52937491844336,134.5176038467688,34.52943709416269,134.5179172464474,34.52934787866182,134.51757840358525,34.529387234832996,134.51778645845198,34.52938782686007,134.51788514256387,34.529390287832314,134.51781672528034,34.529404366018596,134.51788550337002,34.529359954685226,134.5178878733306,34.52933947836631,134.51759487196148
33000,34.529393699779625,134.51788594389575,34.529407163737,134.51785906165665,34.52934553309033,134.5175724141136,34.52947966742432,134.51782133297232,34.52941152133564,134.5175750538638,34.529327204162875,134.51757834608384,34.52937651085589,134.51789748748982,34.52936324483239,134.51788949855973,34.529407353862915,134.51788884709472,34.52937204899828,134.51773952740126,34.52939981917607,134.5179011875835,34.529391223,134.517885646,34.529337251875,134.51790051398325,34.52941006946074,134.51791383454022,34.529394371065855,134.517903631129,34.52937650251306,134.51786782994697,34.529320707510294,134.51759446819713,34.529367209045574,134.5176084097635,34.529441467603604,134.51792394004278,34.52936513024326,134.51759092189405,34.529394712522844,134.51781740531857,34.52938827968331,134.51788440272912,34.5293950382118,134.51782016150995,34.5293968623305,134.51788465107467,34.529376710796726,134.51789489975508,34.52933235504188,134.51757101018998
33050,34.52938426202533,134.51789082109394,34.529418316426224,134.51788604902472,34.52934525409033,134.5175696471136,34.5294773537994,134.51783380680052,34.52941148571549,134.51757689747717,34.52933063434785,134.51756670503966,34.529381513,134.517901399,34.5293690822882,134.51788540282124,34.52941015885517,134.5178845768455,34.52937384259128,134.51775672611677,34.529399751999996,134.517888286,34.529384373,134.517880814,34.529337508420646,134.51787901758934,34.52942165769148,134.51789940704072,34.52938912457456,134.5178992757195,34.52937508441773,134.51787469324614,34.52933254910264,134.5176144566217,34.52937099342611,134.51761940498497,34.529439968986324,134.51791348244552,34.5293786437336,134.5176094878595,34.52939865097116,134.5178402675082,34.529384083560565,134.51788051233973,34.52939351005442,134.5178353546524,34.529395505304954,134.51787546865063,34.52939294034867,134.5178896392228,34.529348053081875,134.51759130986184
33100,34.52938182095817,134.51789194273022,34.52942304751434,134.517903669113,34.5293489666922,134.51756479685181,34.52947974800649,134.5177849565456,34.529397587116485,134.51757480450775,34.529331527121215,134.51755990108816,34.52938443,134.51790644,34.5293714607975,134.51788353172358,34.52941262985517,134.5178933828455,34.52937263781222,134.51774964776345,34.529400496,134.517883388,34.5293626893243,134.5178754606752,34.52933575020032,134.51788098691176,34.529422094,134.517901101,34.52937437959969,134.5178782046165,34.52937545589006,134.51787299256787,34.529339879,134.517621391,34.52936405314128,134.517612369813,34.52944922084069,134.51791411037803,34.529380491426664,134.51762380965843,34.52938984545434,134.5178082017623,34.52937477057001,134.5178777741581,34.52939391986985,134.51783648639918,34.52939996797744,134.51787797283814,34.529396793110166,134.51789118928042,34.529351775628726,134.51760603092774
33150,34.52938115777427,134.51789612320974,34.529414784000004,134.51791017899998,34.52935722324547,134.5175613092727,34.52947278712937,134.5177270345472,34.52938517573663,134.51756423989437,34.529334201121216,134.51755443208813,34.529392474,134.517903027,34.529384074341685,134.51788895246207,34.529415147,134.517901362,34.52937456914131,134.517778633552,34.529399044896735,134.5178837907132,34.529351846324296,134.51787958667518,34.52933688102187,134.51788078843893,34.529420990999995,134.51790175,34.52939091119256,134.5178935061187,34.529376159523096,134.517869276029,34.52933630980277,134.5176143771109,34.529340565835376,134.51759006780037,34.529458213519234,134.51792169716532,34.5293707915016,134.51760806151503,34.52937826804017,134.5177915180255,34.529364400987895,134.51787751303607,34.529397123193746,134.51784033142883,34.52940038197971,134.5178878616,34.52938709771449,134.51790098387156,34.52933664888903,134.517587230677
33200,34.529381512,134.517900757,34.529411507999995,134.517899591,34.52936400387222,134.51756509893386,34.52946368426464,134.51772136145337,34.52938811,134.51754144999998,34.52933878340461,134.51757223649162,34.529391233,134.517901573,34.529399034,134.517895284,34.529419364999995,134.51790108,34.52936713089252,134.5177306518737,34.52940674646104,134.51790042766797,34.52936421,134.517887945,34.52934703288591,134.51788014674378,34.529425191905254,134.51789951771627,34.529409925101575,134.51791131609266,34.52937902867633,134.51786682044232,34.529330952438315,134.51760326419083,34.52933024160559,134.5175828121568,34.52945072141645,134.51792109665664,34.52936659510808,134.51758071918303,34.52938447926555,134.51783716997278,34.52936472323772,134.5178796749759,34.529402316441114,134.51783146560646,34.52939138568983,134.5178667066815,34.52937918438645,134.51790264066236,34.5293378003003,134.51756544442117
33250,34.52938866,134.517899494,34.52941067074187,134.51789131598926,34.52936517031894,134.51756582451296,34.52946611872253,134.5177490803577,34.529393098999996,134.51752857900001,34.529344930075816,134.51760464105374,34.529384897,134.517901596,34.529402445712115,134.51789866696328,34.52941985304797,134.5178992635048,34.52936688015515,134.5176836671042,34.52940863956431,134.5179024949548,34.52937566476073,134.51789226891214,34.52935039376841,134.51788273119556,34.52943228990525,134.5179014807163,34.529408311000005,134.51790476099998,34.52937853600027,134.5178738751828,34.52934130031404,134.5176196802658,34.52932795518415,134.5175977404842,34.52943792254521,134.51792254385094,34.52936461948333,134.51756859828353,34.52939201760753,134.51785979545824,34.52936502281984,134.51788277709795,34.52940209377208,134.51781588271294,34.529381162987214,134.5178235621839,34.529374375845926,134.51789858613301,34.529342889,134.517571015
33300,34.52939224846809,134.51789105336854,34.52940959374187,134.51789289498927,34.529357196005186,134.51758165174587,34.52948038705289,134.51776202027347,34.52939132,134.517533661,34.52934407170454,134.5175919148022,34.52937278499999,134.517911324,34.52939860771212,134.5178993149633,34.52941156204797,134.5178989445048,34.529377511841,134.51772944974996,34.52940231665326,134.51789056795502,34.529367360759956,134.5178811807584,34.52934367839379,134.51788912524577,34.52943513014972,134.5178824923382,34.52940079661805,134.5179010475473,34.529374203492836,134.5178835512383,34.529352176539945,134.51762927446208,34.52933508652991,134.51762480400885,34.529433792043704,134.5179143489191,34.52936671930129,134.51757263785987,34.52938207618291,134.5177901353794,34.52937334159221,134.51788218735754,34.52939934930828,134.5178023437342,34.529382607700654,134.51784538712877,34.529381929847155,134.51789970977134,34.52934317141052,134.51759145754963
33350,34.529398331788336,134.5178889692114,34.52940281641593,134.517895627514,34.529360075273495,134.51759481313584,34.52948983473694,134.51778187375706,34.529382657,134.517544075,34.5293456431303,134.51760215505675,34.529359965,134.517934152,34.529400789,134.517904579,34.52940822,134.517902116,34.529389323656275,134.51778147601541,34.529405164879634,134.51789549969078,34.52936124596553,134.51786202725617,34.52933568975905,134.51789296739673,34.529431540626874,134.5178674291618,34.52939933505928,134.5178991261465,34.52937695457972,134.5178949580797,34.529351520335005,134.51762366885953,34.52935277905419,134.51762779583092,34.52943818376888,134.51791039106516,34.52937711773949,134.51758480270868,34.52938431924361,134.51776517757375,34.52938522874105,134.5178899336121,34.529401227860575,134.51781276581033,34.52939115371344,134.5178882929449,34.52939297061348,134.51790443679903,34.52934582812,134.5175819646751
